0.000000000000000000e+00,1.207775375552325059e+00,-1.464608647080796744e-01
1.000000000000000000e+00,3.816196540176773899e-01,-1.028583090647663401e-01
2.000000000000000000e+00,-5.349848087150164133e-01,-4.275054707226765699e-02
3.000000000000000000e+00,-1.231240468816135802e+00,4.402689804774277682e-02
4.000000000000000000e+00,-1.528613580763686031e+00,1.101977572831510238e-01
5.000000000000000000e+00,-1.324692631620544736e+00,1.286939072149076990e-01
6.000000000000000000e+00,-7.578866818451814868e-01,1.195930703917071070e-01
7.000000000000000000e+00,8.965436707911167424e-02,5.590481905912544902e-02
8.000000000000000000e+00,8.787240190508081028e-01,-1.479806159810340138e-02
9.000000000000000000e+00,1.389285498069014579e+00,-7.002980507587730497e-02
1.000000000000000000e+01,1.426208364551440289e+00,-1.147035313783796723e-01
1.100000000000000000e+01,1.031989551154953499e+00,-1.311161273390915039e-01
1.200000000000000000e+01,3.317428904912304022e-01,-8.489751256853127204e-02
1.300000000000000000e+01,-4.190007598956049240e-01,-3.141745309327596131e-02
1.400000000000000000e+01,-9.779095582117587337e-01,3.677946264520368796e-02
1.500000000000000000e+01,-1.270126248764166466e+00,8.376814331876032693e-02
1.600000000000000000e+01,-1.178546132176045980e+00,9.724803725560419998e-02
1.700000000000000000e+01,-7.407095700760474299e-01,8.620497530523756058e-02
1.800000000000000000e+01,-1.207645863814977849e-01,5.863449162711492635e-02
1.900000000000000000e+01,4.604729009495952541e-01,1.002670786256169497e-02
2.000000000000000000e+01,8.808297057258991369e-01,-4.386315322572012509e-02
2.100000000000000000e+01,1.034960012576135568e+00,-9.238964919879079363e-02
2.200000000000000000e+01,8.696758640045175737e-01,-7.541038632404518938e-02
2.300000000000000000e+01,3.900599520522248786e-01,-6.920421932439205226e-02
2.400000000000000000e+01,-1.415540747726375947e-01,-3.318531727016732491e-02
2.500000000000000000e+01,-5.715915078975640773e-01,3.359037259836682165e-03
2.600000000000000000e+01,-8.368131848265125683e-01,5.895156742583210208e-02
2.700000000000000000e+01,-8.285410059646683978e-01,7.225058477107451638e-02
2.800000000000000000e+01,-5.336827294931749677e-01,7.726410908294902014e-02
2.900000000000000000e+01,-1.136147380019694175e-01,3.500480483747665794e-02
3.000000000000000000e+01,3.582294829726592189e-01,3.531572333805005522e-03
3.100000000000000000e+01,7.245502055320470758e-01,-4.947168348942147797e-02
3.200000000000000000e+01,9.172682678597090522e-01,-6.104705366917737713e-02
3.300000000000000000e+01,8.418522570014507211e-01,-8.947711215228193460e-02
3.400000000000000000e+01,4.837863554885679651e-01,-8.866544157818199989e-02
3.500000000000000000e+01,-3.873445086829130357e-03,-5.015336350703620411e-02
3.600000000000000000e+01,-4.897886956748099818e-01,-6.143923246998889143e-03
3.700000000000000000e+01,-7.536209730956731079e-01,3.960678192301777395e-02
3.800000000000000000e+01,-8.489933377518117386e-01,6.709207009944005706e-02
3.900000000000000000e+01,-6.880800935260100726e-01,7.527032385696565131e-02
4.000000000000000000e+01,-3.614344048389026565e-01,5.720459724337038920e-02
4.100000000000000000e+01,5.398974926515959227e-02,3.837959363239606958e-02
4.200000000000000000e+01,3.778577732128624578e-01,-1.098993704140332692e-02
4.300000000000000000e+01,5.677328606356961682e-01,-4.344981499099966060e-02
4.400000000000000000e+01,6.281931894697139196e-01,-5.752136338287688888e-02
4.500000000000000000e+01,4.594434470497114065e-01,-5.525847584312155308e-02
4.600000000000000000e+01,1.338964399649052173e-01,-3.121561424648924138e-02
4.700000000000000000e+01,-2.082669691273946189e-01,-1.237050534115120143e-02
4.800000000000000000e+01,-4.972823571866121783e-01,-5.768563043129990020e-04
4.900000000000000000e+01,-6.473237177772798168e-01,4.588557483676893034e-02
5.000000000000000000e+01,-5.526468606429191244e-01,4.848097558481084812e-02
5.100000000000000000e+01,-3.196037454729350191e-01,5.173633952358160093e-02
5.200000000000000000e+01,1.361571893435431502e-02,1.868492378395605544e-02
5.300000000000000000e+01,3.002914546323006140e-01,5.946655441088398789e-03
5.400000000000000000e+01,4.457289614975237235e-01,-1.763300207601861680e-02
5.500000000000000000e+01,4.778746065262291509e-01,-4.369185986434733632e-02
5.600000000000000000e+01,3.560732077126015360e-01,-4.205052677528397370e-02
5.700000000000000000e+01,8.248904177922788961e-02,-3.412875015152626312e-02
5.800000000000000000e+01,-1.687205281948290780e-01,5.609964343939488271e-03
5.900000000000000000e+01,-3.937472438641693717e-01,1.201311965228163414e-02
6.000000000000000000e+01,-4.840739699222760262e-01,2.780470559457892676e-02
6.100000000000000000e+01,-4.158537474143694790e-01,5.398422421280005268e-02
6.200000000000000000e+01,-2.313944161877611871e-01,2.408656967932432807e-02
6.300000000000000000e+01,1.779292342892122014e-02,4.631856204675760882e-03
6.400000000000000000e+01,2.867492815513837945e-01,-2.396915438872576198e-03
6.500000000000000000e+01,4.340453629774835287e-01,-3.386022576887090518e-02
6.600000000000000000e+01,4.797318726066311378e-01,-2.940909918415003307e-02
6.700000000000000000e+01,4.024836675589877344e-01,-5.539826954097065714e-02
6.800000000000000000e+01,1.843271125063706828e-01,-2.755825446554300423e-02
6.900000000000000000e+01,-9.094578275168418990e-02,-8.397880627062651732e-03
7.000000000000000000e+01,-3.357603412178038482e-01,9.756600431403004287e-03
7.100000000000000000e+01,-4.787473515202126384e-01,4.152428514989517372e-02
7.200000000000000000e+01,-4.383498296582343801e-01,4.216848755293714501e-02
7.300000000000000000e+01,-2.726232336772630993e-01,4.832785439382389359e-02
7.400000000000000000e+01,-3.909694793701390392e-02,1.456367528996495991e-02
7.500000000000000000e+01,1.777164001730646148e-01,8.562510223012964605e-03
7.600000000000000000e+01,3.489148486603100285e-01,-2.359595727294669376e-02
7.700000000000000000e+01,3.932818344589222304e-01,-3.443058382169285336e-02
7.800000000000000000e+01,3.876812768572032164e-01,-2.931117512438293632e-02
7.900000000000000000e+01,2.380440703568822425e-01,-2.625405478702871540e-02
8.000000000000000000e+01,4.972033243525822432e-02,-1.379701067261680271e-02
8.100000000000000000e+01,-1.609355085482881420e-01,2.045968705968747876e-03
8.200000000000000000e+01,-3.202131290242678507e-01,3.010594449833771391e-02
8.300000000000000000e+01,-4.052864030251153160e-01,5.468286724351676537e-02
8.400000000000000000e+01,-3.534331228255373492e-01,2.921700234807183758e-02
8.500000000000000000e+01,-2.361198834482401976e-01,2.155492506208458309e-02
8.600000000000000000e+01,-5.222168648238689759e-02,1.546994238611874156e-02
8.700000000000000000e+01,1.483011279401759142e-01,7.668622058847266408e-03
8.800000000000000000e+01,2.680904813479058624e-01,-1.829824528494948185e-03
8.900000000000000000e+01,2.967374387699402427e-01,-2.856153067547822014e-02
9.000000000000000000e+01,2.232067418251301727e-01,-2.465205629265997470e-02
9.100000000000000000e+01,8.067716662299734276e-02,-8.914547775396715681e-03
9.200000000000000000e+01,-5.621371773545251471e-02,-9.090747602410263750e-03
9.300000000000000000e+01,-1.360376589148218351e-01,6.032871737799779151e-03
9.400000000000000000e+01,-1.758584152718360438e-01,6.659678246723012285e-03
9.500000000000000000e+01,-1.384503869823672795e-01,2.292571394652928585e-02
9.600000000000000000e+01,-4.072373507921257796e-02,2.475631595919064107e-02
9.700000000000000000e+01,5.984652562617309018e-02,9.352014822468519145e-03
9.800000000000000000e+01,1.471398591215777041e-01,4.535197311881389998e-03
9.900000000000000000e+01,1.989126299875839665e-01,-1.434721902411370716e-02
1.000000000000000000e+02,1.427287504737494717e-01,1.334160752522708243e-03
1.010000000000000000e+02,8.831438262548882423e-02,-1.226034261378123984e-02
1.020000000000000000e+02,1.638811418221081118e-02,6.972664124109852549e-03
1.030000000000000000e+02,-5.608379547836883638e-02,1.196389218412385706e-02
1.040000000000000000e+02,-1.026437244364166723e-01,1.735733664772808049e-02
1.050000000000000000e+02,-1.201594760619275754e-01,-2.591968683634414752e-03
1.060000000000000000e+02,-1.186575723505057245e-01,1.075790779613691739e-02
1.070000000000000000e+02,-7.023162935125269735e-02,2.225560201752464079e-02
1.080000000000000000e+02,2.270332804694207007e-03,2.149685632648288755e-02
1.090000000000000000e+02,5.799166703935500905e-02,-2.818943226415118828e-03
1.100000000000000000e+02,8.857893628879755232e-02,-2.197483578844127913e-02
1.110000000000000000e+02,7.955957050925410723e-02,-2.083492177634585496e-02
1.120000000000000000e+02,8.426749122171411921e-02,-2.043297026751008522e-02
1.130000000000000000e+02,5.942127562052636897e-02,-3.717829183018652936e-03
1.140000000000000000e+02,1.186488058905775522e-02,-5.172665822952822977e-03
1.150000000000000000e+02,-5.378192018398145896e-02,1.903519427898312660e-02
1.160000000000000000e+02,-1.223633960056942638e-01,1.254136972383990481e-02
1.170000000000000000e+02,-1.256762456709618891e-01,1.316190368494369115e-02
1.180000000000000000e+02,-1.281249328855919023e-01,7.668817729746549294e-03
1.190000000000000000e+02,-5.571659714737019209e-02,7.769288311311592886e-03
1.200000000000000000e+02,6.452848459039435547e-03,1.874380907100602067e-02
1.210000000000000000e+02,8.397445234386818891e-02,7.222210196507607670e-03
1.220000000000000000e+02,1.181032244004840137e-01,-2.917622819558009055e-03
1.230000000000000000e+02,1.266868912345130993e-01,5.005964361843329505e-03
1.240000000000000000e+02,1.155881057502358977e-01,-2.218792995971358845e-02
1.250000000000000000e+02,8.805518622382932370e-02,-1.160898235717925005e-02
1.260000000000000000e+02,4.043517882884493930e-02,1.717125001450479221e-02
1.270000000000000000e+02,-4.291791609006455344e-02,-1.091022220401097892e-02
1.280000000000000000e+02,-1.187953196207364309e-01,-9.386020443570489494e-03
1.290000000000000000e+02,-1.352161689382000986e-01,2.025460732837258693e-02
1.300000000000000000e+02,-8.983503089452685164e-02,3.455551894909213856e-02
1.310000000000000000e+02,-5.600466657599406650e-02,9.714503800607300274e-03
1.320000000000000000e+02,1.077263382255483348e-02,9.222297232207719159e-03
1.330000000000000000e+02,4.004574002310823388e-02,1.231963899966928219e-03
1.340000000000000000e+02,1.499847182834725956e-01,-5.108309870285016041e-03
1.350000000000000000e+02,1.652503335836495724e-01,-6.049235988076736778e-03
1.360000000000000000e+02,1.388354313379074889e-01,-2.490241878434769698e-02
1.370000000000000000e+02,7.708179880483899404e-02,-5.845846326888669807e-03
1.380000000000000000e+02,3.930108982049924926e-02,-7.638782935393668982e-03
1.390000000000000000e+02,-4.641659162221664636e-02,-1.236335620631947435e-02
1.400000000000000000e+02,-1.124652521675004735e-01,9.621818070029005895e-04
1.410000000000000000e+02,-1.694095767974559963e-01,3.250491110327544120e-02
1.420000000000000000e+02,-1.497565876398799789e-01,1.959545604674440764e-02
1.430000000000000000e+02,-9.869682531911731782e-02,1.254687847056502707e-02
1.440000000000000000e+02,-4.512329248558943906e-02,8.325508949900695121e-03
1.450000000000000000e+02,1.197104879965836532e-02,6.707987240776484145e-03
1.460000000000000000e+02,1.300777878146642808e-01,-2.335868930405668800e-03
1.470000000000000000e+02,2.423214406046018121e-01,-2.112603299092397774e-02
1.480000000000000000e+02,2.639603622513157499e-01,-2.725522078519204000e-02
1.490000000000000000e+02,1.739704008912500433e-01,-7.947360281889033484e-04
1.500000000000000000e+02,5.698635212988489851e-02,-1.377737726024909522e-02
1.510000000000000000e+02,-1.189182165423954274e-01,9.615755430203874396e-04
1.520000000000000000e+02,-2.394105800011726570e-01,9.621569683304272494e-03
1.530000000000000000e+02,-2.585398153376172181e-01,2.298412973254087069e-02
1.540000000000000000e+02,-2.454758976530957149e-01,4.699646946432899097e-03
1.550000000000000000e+02,-1.369767921897737106e-01,2.838730546527627741e-02
1.560000000000000000e+02,1.256615182612358383e-03,2.386512321655258340e-03
1.570000000000000000e+02,1.500680456042024491e-01,-9.423253147019517578e-03
1.580000000000000000e+02,2.494898554771479704e-01,-8.586737586256068533e-03
1.590000000000000000e+02,2.727649316904358079e-01,-2.488245976629270897e-02
1.600000000000000000e+02,1.949594461754981523e-01,-2.348516241960063936e-02
1.610000000000000000e+02,7.000626611777907571e-02,-2.524269180566525439e-02
1.620000000000000000e+02,-5.738764127075557386e-02,7.365486191244442239e-03
1.630000000000000000e+02,-1.605531992005064523e-01,7.767433525046168671e-03
1.640000000000000000e+02,-2.116069867883516309e-01,1.663380700828396425e-02
1.650000000000000000e+02,-1.796151750064284291e-01,1.901228196764434900e-02
1.660000000000000000e+02,-1.214769836766765310e-01,1.661166919582540702e-02
1.670000000000000000e+02,-3.146649649869008580e-02,2.754416894210060147e-03
1.680000000000000000e+02,6.894081068799280676e-02,-1.204623001380643321e-02
1.690000000000000000e+02,1.046675617911612954e-01,-1.527289659352106671e-02
1.700000000000000000e+02,1.500288824614014194e-01,-1.198026764070689483e-02
1.710000000000000000e+02,1.336224827328521825e-01,-1.623639456328164823e-02
1.720000000000000000e+02,7.270238510383444930e-02,-1.072645281568909356e-02
1.730000000000000000e+02,-4.401520258099065469e-02,-2.619846476687344092e-02
1.740000000000000000e+02,-1.485982768401333809e-01,-1.300222150814838232e-02
1.750000000000000000e+02,-1.827491930953142052e-01,1.775774415493173303e-02
1.760000000000000000e+02,-1.925397724876311834e-01,4.479241469840741091e-03
1.770000000000000000e+02,-1.617500062969880470e-01,3.037119261415182486e-02
1.780000000000000000e+02,-4.747353204053955666e-02,-1.497311137700040040e-03
1.790000000000000000e+02,2.991326242044523021e-02,1.380087160474110543e-02
1.800000000000000000e+02,1.075318809970192552e-01,1.443047706442726792e-02
1.810000000000000000e+02,1.524735741516550225e-01,2.670195942120773963e-03
1.820000000000000000e+02,1.954302745044166345e-01,-1.147290589178441220e-02
1.830000000000000000e+02,1.739994570141921160e-01,-1.177704327837943502e-02
1.840000000000000000e+02,1.165091976303535559e-01,-8.011295897064601296e-03
1.850000000000000000e+02,-3.386846124278911074e-02,7.139365637210421528e-04
1.860000000000000000e+02,-1.317733385427904691e-01,-6.883490632345039099e-03
1.870000000000000000e+02,-2.109494020823894644e-01,2.969858320605740787e-02
1.880000000000000000e+02,-2.157274574014940438e-01,2.571030925851867932e-02
1.890000000000000000e+02,-1.617578111376361538e-01,1.280177271834135808e-02
1.900000000000000000e+02,-5.041677045486207820e-02,2.431652898866520224e-02
1.910000000000000000e+02,4.627630047256008072e-02,6.874191514237199679e-03
1.920000000000000000e+02,1.762968100318170750e-01,-5.945291531093710793e-03
1.930000000000000000e+02,2.469848190241303865e-01,-3.285958938564627341e-02
1.940000000000000000e+02,2.899836500970624509e-01,-2.579063092305812488e-02
1.950000000000000000e+02,2.062025511892225937e-01,-2.458312803273064728e-02
1.960000000000000000e+02,8.767939505547965584e-02,7.190381539323428828e-03
1.970000000000000000e+02,-4.913135683202507487e-03,-1.748761930431470130e-02
1.980000000000000000e+02,-1.222650777146364748e-01,6.541965338442230250e-03
1.990000000000000000e+02,-1.912918076946478751e-01,3.300213699270144151e-03
